date,open,high,low,close
2021-06-24,233.445,235.64,228.917,228.917
2021-06-25,231.86,235.02,231.761,231.761
2021-06-28,230.01,240.039,230.01,239.531
2021-06-29,234.273,234.69,232.25,232.25
2021-06-30,229.1,238.74,229.1,230.278
2021-07-01,228.547,231.1,224.571,229.465
2021-07-02,228.818,233.974,228.35,233.6
2021-07-06,237.834,237.834,221.451,226.96
2021-07-07,225.995,226.4,221.415,221.885
2021-07-08,219.192,223.126,215.37,221.158
2021-07-09,225.925,225.925,222.436,225.741
2021-07-12,226.701,233.195,220.93,233.195
2021-07-13,232.198,241.937,227.908,227.908
2021-07-14,225.346,232.521,221.652,222.196
2021-07-15,223.282,227.336,217.691,226.991
2021-07-16,219.756,225.1,214.182,224.42
2021-07-19,213.796,222.251,213.796,218.863
2021-07-20,221.04,231.496,214.7,227.983
2021-07-21,221.02,223.88,221.02,223.88
2021-07-22,219.782,221.636,216.19,220.22
2021-07-23,222.105,222.908,215.71,215.71
2021-07-26,224.71,233.313,220.356,228.913
2021-07-27,230.769,230.769,218.89,222.949
2021-07-28,221.868,222.8,217.592,222.8
2021-07-29,227.171,233.084,223.651,233.084
2021-07-30,231.782,237.94,227.0,233.306
2021-08-02,242.734,250.377,233.4,245.08
2021-08-03,243.452,252.529,240.57,240.57
2021-08-04,247.0,248.909,239.55,243.466
2021-08-05,249.782,249.782,243.39,243.39
2021-08-06,246.1,248.942,234.813,234.813
2021-08-09,243.303,246.469,238.81,238.81
2021-08-10,239.64,245.724,237.26,245.724
2021-08-11,240.36,248.314,238.718,241.12
2021-08-12,236.052,245.906,236.052,241.18
2021-08-13,251.462,253.8,242.983,249.156
2021-08-16,238.041,238.8,236.611,237.79
2021-08-17,226.5,230.79,223.226,223.226
2021-08-18,230.501,238.049,223.551,238.049
2021-08-19,228.25,234.73,224.24,234.73
2021-08-20,228.734,237.072,228.276,237.072
2021-08-23,234.415,246.297,230.554,241.126
2021-08-24,240.551,246.701,240.014,244.033
2021-08-25,237.279,242.32,237.279,240.408
2021-08-26,241.969,248.615,236.11,244.57
2021-08-27,247.0,248.254,237.23,248.254
2021-08-30,243.673,255.095,243.673,250.44
2021-08-31,248.102,249.637,248.102,248.73
2021-09-01,247.072,256.53,245.808,247.526
2021-09-02,249.197,257.64,249.197,252.69
2021-09-03,249.681,254.097,245.5,254.097
2021-09-07,255.603,256.889,255.603,256.889
2021-09-08,265.88,265.88,257.61,257.61
2021-09-09,257.632,261.276,257.632,260.47
2021-09-10,258.8,265.406,246.727,246.727
2021-09-13,252.576,258.56,243.106,250.446
2021-09-14,248.382,253.921,248.382,253.921
2021-09-15,255.266,261.486,252.518,252.518
2021-09-16,263.18,263.18,255.095,260.48
2021-09-17,259.896,261.76,252.0,257.231
2021-09-20,249.599,250.448,240.092,250.38
2021-09-21,253.87,256.54,253.87,256.54
2021-09-22,255.223,260.064,249.675,252.896
2021-09-23,256.44,258.178,256.44,257.528
2021-09-24,254.91,263.905,250.601,260.84
2021-09-27,263.502,278.519,261.674,275.509
2021-09-28,272.4,272.816,260.928,265.264
2021-09-29,263.357,271.532,263.357,271.532
2021-09-30,261.954,270.57,261.954,263.217
2021-10-01,259.493,266.94,258.854,258.854
2021-10-04,272.2,273.71,261.089,266.61
2021-10-05,262.527,270.04,260.279,266.603
2021-10-06,265.529,265.529,261.491,261.491
2021-10-07,264.62,279.711,264.62,277.427
2021-10-08,269.139,272.58,262.09,262.09
2021-10-11,264.9,276.48,264.9,273.85
2021-10-12,272.308,280.389,271.935,280.389
2021-10-13,276.064,283.72,276.064,283.72
2021-10-14,274.41,282.693,274.334,274.334
2021-10-15,285.86,294.09,285.86,294.09
2021-10-18,293.44,302.987,291.653,302.441
2021-10-19,293.77,299.66,293.313,299.66
2021-10-20,291.32,304.26,288.802,290.1
2021-10-21,293.535,313.0,292.368,313.0
2021-10-22,300.6,312.873,300.6,312.873
2021-10-25,320.236,361.1,320.236,354.62
2021-10-26,355.873,381.74,345.161,345.161
2021-10-27,346.773,367.53,346.773,360.701
2021-10-28,359.646,370.284,359.646,370.284
2021-10-29,366.93,377.596,363.885,377.596
2021-11-01,390.682,419.655,389.079,419.655
2021-11-02,388.165,408.008,388.165,408.008
2021-11-03,404.215,424.42,402.994,416.97
2021-11-04,413.95,431.763,413.95,421.78
2021-11-05,424.696,424.696,415.435,415.435
2021-11-08,393.424,402.0,390.749,390.749
2021-11-09,403.5,403.5,344.265,357.354
2021-11-10,345.314,366.378,339.847,359.091
2021-11-11,376.18,376.18,368.56,369.332
2021-11-12,360.134,367.4,355.049,356.409
2021-11-15,345.19,356.419,340.9,343.224
2021-11-16,349.165,360.907,334.96,360.907
2021-11-17,369.139,379.094,364.7,373.169
2021-11-18,376.16,388.19,370.16,370.16
2021-11-19,367.55,388.089,366.349,383.4
2021-11-22,390.362,414.75,381.603,390.499
2021-11-23,403.44,409.9,361.208,375.616
2021-11-24,367.46,390.0,355.0,390.0
2021-11-26,380.91,387.929,370.1,370.1
2021-11-29,373.019,381.834,373.019,381.834
2021-11-30,397.764,399.458,388.34,399.458
2021-12-01,405.441,408.299,371.089,381.0
2021-12-02,383.907,384.0,353.136,368.654
2021-12-03,366.543,366.543,343.357,344.975
2021-12-06,341.199,352.688,321.743,352.688
2021-12-07,357.639,361.846,343.38,358.875
2021-12-08,352.359,360.67,348.848,360.67
2021-12-09,367.6,367.6,346.93,350.3
2021-12-10,346.64,349.883,341.78,342.85
2021-12-13,338.304,341.0,322.481,322.481
2021-12-14,328.0,328.504,325.0,328.504
2021-12-15,328.276,337.61,311.379,337.61
2021-12-16,332.9,335.1,317.502,317.821
2021-12-17,316.728,324.47,311.951,324.02
2021-12-20,309.603,311.27,307.398,307.95
2021-12-21,315.429,324.201,296.666,313.664
2021-12-22,327.04,352.519,326.022,343.4
2021-12-23,339.1,373.777,333.37,364.952
2021-12-27,359.57,382.707,359.57,382.707
2021-12-28,384.5,384.5,365.959,367.972
2021-12-29,375.956,377.0,358.964,372.638
2021-12-30,354.955,369.84,354.955,369.84
2021-12-31,366.328,369.33,359.61,369.33
2022-01-03,397.432,410.876,388.59,410.876
2022-01-04,402.362,418.726,390.28,396.062
2022-01-05,393.131,402.871,364.635,378.36
2022-01-06,375.0,379.64,345.535,361.8
2022-01-07,360.662,363.23,343.04,343.04
2022-01-10,333.575,369.908,333.314,369.908
2022-01-11,359.125,364.875,359.125,363.6
2022-01-12,372.222,375.47,363.92,375.47
2022-01-13,379.771,379.771,351.98,353.019
2022-01-14,346.0,367.33,346.0,367.33
2022-01-18,343.758,358.19,343.758,348.605
2022-01-19,350.614,365.467,332.638,332.638
2022-01-20,341.319,348.01,333.584,338.2
2022-01-21,334.817,350.39,325.0,326.468
2022-01-24,309.304,325.918,287.481,310.0
2022-01-25,317.81,322.042,309.739,309.739
2022-01-26,329.449,345.52,317.0,323.34
2022-01-27,317.72,326.404,281.395,287.964
2022-01-28,289.38,292.643,272.563,292.643
2022-01-31,303.754,320.915,287.55,313.36
2022-02-01,312.355,323.064,308.243,315.549
2022-02-02,313.273,324.5,304.58,315.122
2022-02-03,299.0,327.593,294.077,306.891
2022-02-04,299.46,316.418,296.326,309.466
2022-02-07,312.07,323.185,307.294,314.315
2022-02-08,308.869,323.286,308.869,316.105
2022-02-09,326.77,326.77,315.429,315.429
2022-02-10,316.73,325.712,299.5,303.937
2022-02-11,303.55,307.9,293.008,293.008
2022-02-14,300.66,303.791,294.502,303.01
2022-02-15,315.0,315.0,310.603,313.022
2022-02-16,316.542,317.93,310.843,310.843
2022-02-17,319.61,320.637,299.056,299.056
2022-02-18,303.674,303.674,283.03,294.31
2022-02-22,280.97,289.476,267.211,286.9
2022-02-23,289.47,289.47,259.74,259.74
2022-02-24,244.646,277.492,242.657,271.675
2022-02-25,270.975,280.949,267.2,280.949
2022-02-28,285.18,302.077,274.571,290.408
2022-03-01,294.465,311.069,294.465,296.054
2022-03-02,298.21,302.637,285.712,302.637
2022-03-03,293.542,301.56,283.036,283.252
2022-03-04,293.568,296.283,278.408,286.17
2022-03-07,298.968,298.968,268.52,274.953
2022-03-08,269.71,296.21,261.648,285.3
2022-03-09,286.791,300.557,286.791,300.557
2022-03-10,289.302,291.03,281.79,283.065
2022-03-11,286.97,286.97,268.004,268.004
2022-03-14,264.112,274.1,258.185,261.952
2022-03-15,269.091,277.8,257.03,272.891
2022-03-16,279.363,291.579,278.99,291.579
2022-03-17,287.478,304.449,285.828,299.504
2022-03-18,305.315,314.263,299.85,304.999
2022-03-21,314.497,317.67,310.036,310.036
2022-03-22,315.0,345.71,307.68,345.24
2022-03-23,333.962,353.8,332.164,346.45
2022-03-24,350.831,352.691,343.7,352.691
2022-03-25,352.0,352.0,337.67,337.67
2022-03-28,368.576,373.47,356.5,365.552
2022-03-29,371.37,381.28,358.221,373.283
2022-03-30,369.116,382.079,369.116,374.394
2022-03-31,364.988,380.085,364.988,377.1
2022-04-01,368.557,371.02,363.002,371.02
2022-04-04,365.468,402.374,365.46,391.95
2022-04-05,387.188,387.75,367.893,367.893
2022-04-06,361.929,363.6,346.556,354.888
2022-04-07,357.054,375.028,353.18,353.18
2022-04-08,349.988,355.07,344.1,344.1
2022-04-11,332.7,340.751,332.51,332.51
2022-04-12,348.68,348.68,326.049,331.854
2022-04-13,342.952,352.53,337.846,346.56
2022-04-14,344.061,344.87,331.193,331.193
2022-04-18,334.402,343.172,334.402,343.172
2022-04-19,336.62,358.24,336.62,345.567
2022-04-20,355.286,355.286,334.544,339.986
2022-04-21,362.827,374.515,339.903,348.01
2022-04-22,346.258,359.81,338.57,347.179
2022-04-25,333.165,342.216,333.165,342.216
2022-04-26,336.09,345.168,291.741,301.21
2022-04-27,310.991,320.0,302.758,302.758
2022-04-28,304.907,304.907,281.2,295.273
2022-04-29,308.9,313.394,294.0,299.506
2022-05-02,300.299,312.28,290.646,312.28
2022-05-03,310.54,310.54,307.595,308.344
2022-05-04,314.677,331.0,308.7,318.39
2022-05-05,322.26,322.26,294.0,298.347
2022-05-06,301.004,311.0,292.08,292.08
2022-05-09,290.128,290.128,265.201,271.19
2022-05-10,274.707,279.96,261.809,279.96
2022-05-11,268.0,282.95,249.725,249.725
2022-05-12,234.535,263.59,226.691,248.535
2022-05-13,259.667,274.99,253.468,259.65
2022-05-16,268.16,268.16,243.083,244.027
2022-05-17,261.15,266.36,244.01,266.36
2022-05-18,252.691,260.6,237.97,237.97
2022-05-19,240.741,245.639,240.741,242.161
2022-05-20,242.227,245.026,221.0,224.3
2022-05-23,225.63,233.639,219.335,226.981
2022-05-24,224.406,225.237,211.38,217.711
2022-05-25,214.89,231.3,209.92,223.9
2022-05-26,221.709,239.965,221.709,236.27
2022-05-27,252.655,257.44,247.031,257.44
2022-05-31,260.974,269.8,256.46,264.533
2022-06-01,261.1,261.1,247.83,253.35
2022-06-02,247.78,268.19,242.416,263.948
2022-06-03,249.643,257.404,237.036,242.806
2022-06-06,253.946,253.946,234.43,242.4
2022-06-07,237.0,247.793,237.0,247.793
2022-06-08,251.703,251.734,245.197,251.734
2022-06-09,261.41,261.41,244.602,244.602
2022-06-10,239.748,245.8,230.136,234.44
2022-06-13,231.505,231.505,217.636,224.184
2022-06-14,225.741,236.26,218.715,230.5
2022-06-15,227.419,239.938,223.19,236.0
2022-06-16,232.794,235.007,212.747,217.6
2022-06-17,217.605,229.03,217.605,223.11
2022-06-21,230.506,251.685,224.706,243.036
2022-06-22,245.556,253.339,235.286,246.805
2022-06-23,244.674,245.537,229.608,239.9
2022-06-24,244.791,253.817,244.791,253.817
2022-06-27,252.219,262.22,244.131,248.73
2022-06-28,245.242,256.7,233.247,233.247
2022-06-29,241.8,241.8,230.16,230.16
2022-06-30,228.69,239.839,220.537,232.723
2022-07-01,234.0,234.34,228.65,232.28
2022-07-05,226.0,244.086,223.869,238.989
2022-07-06,232.69,243.729,232.69,235.685
2022-07-07,241.05,250.971,232.84,250.162
2022-07-08,249.893,263.12,241.235,256.091
2022-07-11,255.214,255.991,233.825,243.334
2022-07-12,243.889,243.889,231.046,236.32
2022-07-13,233.8,248.36,231.237,238.49
2022-07-14,236.122,249.762,236.122,249.762
2022-07-15,243.0,249.78,238.33,242.329
2022-07-18,248.383,260.993,242.949,242.949
2022-07-19,246.0,257.31,244.909,257.31
2022-07-20,249.127,260.805,249.127,253.2
2022-07-21,259.633,275.754,259.633,275.754
2022-07-22,285.17,287.641,270.839,279.48
2022-07-25,276.345,287.038,276.345,281.213
2022-07-26,269.488,273.67,260.398,270.9
2022-07-27,271.67,280.105,266.54,276.77
2022-07-28,287.491,293.9,286.1,293.9
2022-07-29,282.1,307.78,281.3,301.29
2022-08-01,306.205,314.466,296.0,299.563
2022-08-02,306.776,312.015,304.374,312.015
2022-08-03,317.0,323.73,310.65,314.508
2022-08-04,324.0,324.0,310.0,318.794
2022-08-05,316.41,318.73,287.725,289.02
2022-08-08,306.0,316.0,298.73,298.73
2022-08-09,291.83,295.175,282.321,283.474
2022-08-10,304.399,304.399,288.02,295.997
2022-08-11,307.238,307.238,290.17,290.17
2022-08-12,296.042,307.8,295.699,307.8
2022-08-15,305.573,319.121,305.573,311.22
2022-08-16,323.526,323.526,309.463,309.463
2022-08-17,304.634,320.923,304.343,316.635
2022-08-18,313.0,317.9,309.91,309.91
2022-08-19,304.0,305.85,299.3,300.829
2022-08-22,300.515,304.8,294.615,294.615
2022-08-23,298.496,309.373,298.496,309.373
2022-08-24,311.9703,311.9703,310.0306,310.0306
2022-08-25,316.12,316.15,296.3,296.45
2022-08-26,311.77,311.77,297.06,297.88
2022-08-29,295.39,297.36,280.8,291.9
2022-08-30,301.797,301.797,282.7,282.7
2022-08-31,285.09,285.09,281.84,282.29
2022-09-01,282.574,288.23,275.67,287.35
2022-09-02,283.037,285.36,275.29,275.29
2022-09-06,284.028,286.4,265.9,286.4
2022-09-07,280.3,295.02,274.46,289.8
2022-09-08,281.7,301.1,281.7,300.96
2022-09-09,304.93,314.2,303.393,314.2
2022-09-12,311.81,317.78,311.81,317.78
2022-09-13,304.7,309.3796,296.62,296.62
2022-09-14,301.82,320.0,301.82,305.23
2022-09-15,307.827,324.09,302.8958,316.72
2022-09-16,310.655,318.78,303.5041,307.05
2022-09-19,307.15,324.97,299.9,310.69
2022-09-20,319.02,321.04,305.63,319.66
2022-09-21,309.61,314.3,301.2,301.2
2022-09-22,300.35,303.58,289.52,289.52
2022-09-23,296.12,296.12,276.35,276.35
2022-09-26,282.11,297.65,277.05,277.05
2022-09-27,287.0,295.35,286.44,288.11
2022-09-28,295.25,295.25,280.23,291.55
2022-09-29,296.29,296.78,267.45,281.44
2022-09-30,277.743,280.72,264.86,271.15
2022-10-03,258.2,263.19,251.65,252.1
2022-10-04,250.74,265.1,250.74,253.47
2022-10-05,249.96,255.6616,240.9,246.3
2022-10-06,241.9,253.39,237.31,246.73
2022-10-07,236.851,238.2951,227.38,228.11
2022-10-10,225.35,235.64,225.35,233.99
2022-10-11,229.032,233.78,219.9,219.9
2022-10-12,216.67,226.3415,215.73,224.89
2022-10-13,215.3,232.28,214.87,224.52
2022-10-14,232.27,232.89,206.16,206.16
2022-10-17,214.94,231.33,210.69,223.15
2022-10-18,229.7,232.21,223.92,223.92
2022-10-19,222.2,227.43,217.95,227.43
2022-10-20,209.13,220.92,204.0,211.72
2022-10-21,212.278,223.73,211.3,217.94
2022-10-24,206.31,222.0,199.613,213.2
2022-10-25,214.4,234.4955,214.4,229.71
2022-10-26,223.6,240.7,223.6,229.61
2022-10-27,229.84,237.64,223.21,230.06
2022-10-28,227.2,237.47,221.95,228.72
2022-10-31,234.23,234.23,229.56,229.56
2022-11-01,238.36,246.0994,232.01,232.01
2022-11-02,230.6,230.6,223.02,224.16
2022-11-03,221.22,228.7,213.28,225.42
2022-11-04,224.5,230.1,205.55,211.2
2022-11-07,210.11,212.0,201.32,201.32
2022-11-08,197.5,203.0,187.09,194.2
2022-11-09,197.58,200.95,181.55,186.43
2022-11-10,195.4,198.07,188.62,198.07
2022-11-11,189.0,202.0,189.0,198.67
2022-11-14,194.21,195.83,186.42,194.7
2022-11-15,204.25,204.25,197.65,197.65
2022-11-16,192.2,196.26,188.82,190.6
2022-11-17,191.64,191.64,186.5,191.1
2022-11-18,192.33,192.33,180.54,180.54
2022-11-21,180.47,180.47,170.92,170.92
2022-11-22,174.09,179.02,171.868,178.39
2022-11-23,178.06,190.71,174.0,185.3
2022-11-25,192.8,192.8,188.35,189.63
2022-11-28,186.88,193.6,183.0,186.0
2022-11-29,189.82,191.18,180.55,183.06
2022-11-30,182.94,196.4,182.94,196.4
2022-12-01,200.05,200.05,192.6,195.7
2022-12-02,201.0,201.0,194.95,194.95
2022-12-05,196.59,198.94,186.71,186.71
2022-12-06,187.14,187.14,179.92,182.2
2022-12-07,180.43,186.63,179.33,179.33
2022-12-08,180.6,180.6,171.78,180.28
2022-12-09,176.45,190.9,176.45,187.17
2022-12-12,183.2,183.8,168.38,172.04
2022-12-13,177.4,181.63,162.33,167.52
2022-12-14,161.36,168.99,157.34,163.6
2022-12-15,156.49,162.144,156.49,160.12
2022-12-16,164.897,164.897,151.71,151.71
2022-12-19,161.0,161.0,151.79,151.79
2022-12-20,146.59,152.83,140.25,142.4
2022-12-21,143.155,143.38,139.72,140.87
2022-12-22,141.0,141.51,127.74,129.34
2022-12-23,128.94,131.4966,121.63,127.3
2022-12-27,123.065,124.22,109.9,109.9
2022-12-28,114.83,119.4,112.97,116.56
2022-12-29,120.966,128.51,119.32,122.18
2022-12-30,122.08,128.57,122.08,128.57
2023-01-03,119.85,123.1,109.0,109.9
2023-01-04,110.75,118.46,109.77,118.46
2023-01-05,113.45,113.45,111.9628,112.62
2023-01-06,105.0,115.19,104.8,115.19
2023-01-09,121.8,125.5,121.8,125.34
2023-01-10,122.12,124.03,115.54,119.62
2023-01-11,124.16,128.23,124.16,128.23
2023-01-12,125.86,129.2854,123.0,125.75
2023-01-13,120.97,124.22,117.9,122.7
2023-01-17,131.428,135.3,127.39,135.3
2023-01-18,137.254,138.33,130.73,134.77
2023-01-19,131.74,131.92,127.5895,129.44
2023-01-20,130.37,137.83,130.37,137.83
2023-01-23,140.86,146.5946,137.22,144.58
2023-01-24,145.0,150.9,145.0,147.85
2023-01-25,147.725,153.33,142.35,147.84
2023-01-26,165.497,165.497,161.68,161.76
2023-01-27,167.52,189.43,165.86,178.5
2023-01-30,184.56,184.56,166.9,167.37
